Date,Account,Inbound Message,Created Time,snTypeColumn,Associated Cases,Replied Post,Status,Account.1,Account Type,Author Name,Campaign Name,ScheduledTime,PublishedTime,Sentiment,Inbound Message Tags,Volume of Fan Messages Replied (SUM),Agent,Response Time (SUM),Inbound Message Cleaned,Replied Post Cleaned
2023-07-01,TRESemmé Sri Lanka Facebook,Issarahen finch eka rebond karala thiyena noraml hair curly thiyena kenek mokadda use karanna one shampoo ekai conditoner ekai,2023-07-02 11:19:41,Facebook,6420301,"Hi ThiraNthi, Thank you for contacting TRESemmé Sri Lanka!
We can recommend you to use the Tresemme Keratin Smooth Shampoo and the Tresemme Keratin Smooth Conditioner.",SENT,TRESemmé Sri Lanka Facebook,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-07-02 11:26:24,2023-07-02 11:26:25,Neutral,,1.0,Randika Soyza,0 days 00:06:44.569000,Issarahen finch eka rebond karala thiyena noraml hair curly thiyena kenek mokadda use karanna one shampoo ekai conditoner ekai,Hi ThiraNthi Thank you for contacting TRESemmé Sri Lanka We can recommend you to use the Tresemme Keratin Smooth Shampoo and the Tresemme Keratin Smooth Conditioner
2023-07-01,TRESemmé Sri Lanka Facebook,Shampoo and conditioner for keratin treatment after care,2023-06-30 20:37:08,Facebook,6397900,"Hi Menu, Thank you for contacting Tresemme Sri Lanka!
Please kindly note that we have not yet introduced the products you are referring to under Tresemme Sri Lanka. To know our available product portfolio and prices visit Ustore.lk (https://ustore.lk/collections/Tresemme).",SENT,TRESemmé Sri Lanka Facebook,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-07-01 08:34:04,2023-07-01 08:34:06,Neutral,,1.0,Randika Soyza,0 days 11:56:58.231000,Shampoo and conditioner for keratin treatment after care,Hi Menu Thank you for contacting Tresemme Sri Lanka Please kindly note that we have not yet introduced the products you are referring to under Tresemme Sri Lanka To know our available product portfolio and prices visit Ustorelk httpsustorelkcollectionsTresemme
2023-07-01,TRESemmé Sri Lanka Facebook,Maka price කොහොමද,2023-07-20 09:16:18,Facebook,6791128,"Hi Wathsala, Tresemme Sri Lanka සමග සම්බන්ධ වුවාට ස්තූතියි! 
සමාවෙන්න, මෙම දීමනාව තවදුරටත් වලංගු නොමැති බව කරුණාවෙන් සලකන්න.",SENT,TRESemmé Sri Lanka Facebook,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-07-20 10:27:50,2023-07-20 10:27:51,Positive,,1.0,Randika Soyza,0 days 01:11:33.217000,Maka price කොහොමද,Hi Wathsala Tresemme Sri Lanka සමග සම්බන්ධ වුවාට ස්තූතියි සමාවෙන්න මෙම දීමනාව තවදුරටත් වලංගු නොමැති බව කරුණාවෙන් සලකන්න
2023-07-01,TRESemmé Sri Lanka Facebook,Me praise ekata shampoo or condishaner ganna puluwanda oyalagen,2023-07-18 16:36:46,Facebook,6747427,"Please kindly note that due to high demand, the product you are referring to may be out of stock.",SENT,TRESemmé Sri Lanka Facebook,FBPAGE,Nethmi Kudahetty,Customer Care (Unilever),2023-07-18 18:56:54,2023-07-18 18:56:55,Neutral,,1.0,Nethmi Kudahetty,0 days 02:20:09.371000,Me praise ekata shampoo or condishaner ganna puluwanda oyalagen,Please kindly note that due to high demand the product you are referring to may be out of stock
2023-07-01,TRESemmé Sri Lanka Facebook,I want to tressami shampoo in green one and how to I order it.details pls,2023-07-31 13:23:07,Facebook,6996523,"Hi Soya, TRESemmé Sri Lanka සමඟ සම්බන්ධ වුවාට ස්තූතියි!
ඔබට Tresemme Keratine Smooth Shampoo 185ml රුපියල් 2,100/- ට Tresemme Keratin Smooth Conditioner 190ml රුපියල් 2,100/- ට, අපගේ Ustore.lk (https://ustore.lk/collections/Tresemme) වෙබ් අඩවිය වෙත පිවිස මිලදී ගත හැකිය. නැතහොත් ඔබගේ ඇණවුම සම්බන්ධයෙන් සහය වීම සඳහා අපට ඔබගේ පහත සඳහන් තොරතුරු යොමු කරන්න.
නම :
ලිපිනය :
දිස්ත්‍රික්කය :
දුරකථන අංකය :


",SENT,TRESemmé Sri Lanka Facebook,FBPAGE,Chamini Madhushika,Customer Care (Unilever),2023-07-31 14:20:24,2023-07-31 14:20:24,Neutral,availability of product,1.0,Chamini Madhushika,0 days 00:57:17.958000,I want to tressami shampoo in green one and how to I order itdetails pls,Hi Soya TRESemmé Sri Lanka සමඟ සම්බන්ධ වුවාට ස්තූතියි ඔබට Tresemme Keratine Smooth Shampoo 185ml රුපියල් 2100 ට Tresemme Keratin Smooth Conditioner 190ml රුපියල් 2100 ට අපගේ Ustorelk httpsustorelkcollectionsTresemme වෙබ් අඩවිය වෙත පිවිස මිලදී ගත හැකිය නැතහොත් ඔබගේ ඇණවුම සම්බන්ධයෙන් සහය වීම සඳහා අපට ඔබගේ පහත සඳහන් තොරතුරු යොමු කරන්න නම ලිපිනය දිස්ත්රික්කය දුරකථන අංකය
2023-07-01,TRESemmé Sri Lanka Facebook,Keratin shampoo and conditioner  eka thiynawada,2023-07-28 14:28:54,Facebook,6949585,"Hi Oshadi, Thank you for contacting Tresemme Sri Lanka!
We do deliver island-wide. The minimum order value is Rs.800/- and the delivery is absolutely free of charge.",SENT,TRESemmé Sri Lanka Facebook,FBPAGE,Nethmi Kudahetty,Customer Care (Unilever),2023-07-28 16:07:14,2023-07-28 16:07:15,Neutral,,1.0,Nethmi Kudahetty,0 days 01:38:21.736000,Keratin shampoo and conditioner eka thiynawada,Hi Oshadi Thank you for contacting Tresemme Sri Lanka We do deliver islandwide The minimum order value is Rs800 and the delivery is absolutely free of charge
2023-07-01,TRESemmé Sri Lanka Facebook,Can i know the delivery charges for nugegoda?,2023-07-02 12:18:50,Facebook,6421072,"Hi Maneesha, TRESemmé Sri Lanka සමඟ සම්බන්ධ වුවාට ස්තූතියි! 
ඔබට Tresemme Botanique Nourish and Replenishment Shampoo එක සහ Tresemme Botanique Nourish and Replenishment Conditioner එක නිර්දේශ කළ හැකිය.",SENT,TRESemmé Sri Lanka Facebook,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-07-02 12:23:40,2023-07-02 12:23:41,Neutral,,1.0,Randika Soyza,0 days 00:04:51.683000,Can i know the delivery charges for nugegoda,Hi Maneesha TRESemmé Sri Lanka සමඟ සම්බන්ධ වුවාට ස්තූතියි ඔබට Tresemme Botanique Nourish and Replenishment Shampoo එක සහ Tresemme Botanique Nourish and Replenishment Conditioner එක නිර්දේශ කළ හැකිය
2023-07-01,TRESemmé Sri Lanka Facebook,"Konda damage wala,konda yana kanakta mokkda hoda ma shampoo walin",2023-07-13 23:16:59,Facebook,6656170,"Hello, Lochana! We appreciate your contacting TRESemmé Sri Lanka! Could you please specify which product you're referring to?",SENT,TRESemmé Sri Lanka Facebook,FBPAGE,Chamini Madhushika,Customer Care (Unilever),2023-07-14 08:21:36,2023-07-14 08:21:37,Neutral,,1.0,Chamini Madhushika,0 days 09:04:38.859000,Konda damage walakonda yana kanakta mokkda hoda ma shampoo walin,Hello Lochana We appreciate your contacting TRESemmé Sri Lanka Could you please specify which product youre referring to
2023-07-01,TRESemmé Sri Lanka Facebook,Sampo akai condisanar akai kiyada,2023-07-07 12:12:17,Facebook,6522508,"வணக்கம் Vasu, Tresemme Tresemme Sri Lanka தொடர்பு கொண்டதற்கு நன்றி!
நான் உங்களுக்கு எப்படி உதவ முடியும்?",SENT,TRESemmé Sri Lanka Facebook,FBPAGE,Chamini Madhushika,Customer Care (Unilever),2023-07-07 12:26:15,2023-07-07 12:26:16,Neutral,,1.0,Chamini Madhushika,0 days 00:13:59.482000,Sampo akai condisanar akai kiyada,வணக்கம் Vasu Tresemme Tresemme Sri Lanka தொடர்பு கொண்டதற்கு நன்றி நான் உங்களுக்கு எப்படி உதவ முடியும்
2023-07-01,TRESemmé Sri Lanka Facebook,මේ ශැම්පු එකයි කන්ඩිශනර් එකයි ස්ට්‍රේට් නොකරපු සාමාන්‍ය කොන්ඩෙක ගෑවහම සිනිදු කඩා හැලෙන කෙස් ලැබෙනවාද,2023-07-23 11:44:32,Facebook,6846146,"We appreciate your interest in our products. It would be very helpful if you could provide us your contact number to assist further with your requirement.
",SENT,TRESemmé Sri Lanka Facebook,FBPAGE,Chamini Madhushika,Customer Care (Unilever),2023-07-23 12:22:05,2023-07-23 12:22:06,Neutral,,1.0,Chamini Madhushika,0 days 00:37:34.049000,මේ ශැම්පු එකයි කන්ඩිශනර් එකයි ස්ට්රේට් නොකරපු සාමාන්ය කොන්ඩෙක ගෑවහම සිනිදු කඩා හැලෙන කෙස් ලැබෙනවාද,We appreciate your interest in our products It would be very helpful if you could provide us your contact number to assist further with your requirement
2023-07-01,TRESemmé Sri Lanka Facebook,Can I get goods for wholesale,2023-07-12 16:38:28,Facebook,6622076,සාමාන්‍යයෙන් අප වැඩ කරන දින 3-4ක් ඇතුළත ඔබගේ ඇණවුම ලැබීමට සලස්වන අතර කොළඹ සහ තෝරාගත් තදාසන්න ප්‍රදේශවල ඇණවුම් දින 2-3ක් ඇතුළත බෙදා හැරේ. එය බෙදාහැරීමට පෙර අපගේ බෙදාහැරීම් නියෝජිතයෙකු ඔබ හා සම්බන්ධ වනු ඇත.,SENT,TRESemmé Sri Lanka Facebook,FBPAGE,Nethmi Kudahetty,Customer Care (Unilever),2023-07-12 16:39:34,2023-07-12 16:39:34,Neutral,hair care advice,1.0,Nethmi Kudahetty,0 days 00:01:06.951000,Can I get goods for wholesale,සාමාන්යයෙන් අප වැඩ කරන දින 34ක් ඇතුළත ඔබගේ ඇණවුම ලැබීමට සලස්වන අතර කොළඹ සහ තෝරාගත් තදාසන්න ප්රදේශවල ඇණවුම් දින 23ක් ඇතුළත බෙදා හැරේ එය බෙදාහැරීමට පෙර අපගේ බෙදාහැරීම් නියෝජිතයෙකු ඔබ හා සම්බන්ධ වනු ඇත
2023-07-01,TRESemmé Sri Lanka Facebook,හෙට courier දාන්න පුලුවන්ද 🙏,2023-07-12 16:38:28,Facebook,6622076,සාමාන්‍යයෙන් අප වැඩ කරන දින 3-4ක් ඇතුළත ඔබගේ ඇණවුම ලැබීමට සලස්වන අතර කොළඹ සහ තෝරාගත් තදාසන්න ප්‍රදේශවල ඇණවුම් දින 2-3ක් ඇතුළත බෙදා හැරේ. එය බෙදාහැරීමට පෙර අපගේ බෙදාහැරීම් නියෝජිතයෙකු ඔබ හා සම්බන්ධ වනු ඇත.,SENT,TRESemmé Sri Lanka Facebook,FBPAGE,Nethmi Kudahetty,Customer Care (Unilever),2023-07-12 16:39:34,2023-07-12 16:39:34,Neutral,order query,1.0,Nethmi Kudahetty,0 days 00:01:06.951000,හෙට courier දාන්න පුලුවන්ද 🙏,සාමාන්යයෙන් අප වැඩ කරන දින 34ක් ඇතුළත ඔබගේ ඇණවුම ලැබීමට සලස්වන අතර කොළඹ සහ තෝරාගත් තදාසන්න ප්රදේශවල ඇණවුම් දින 23ක් ඇතුළත බෙදා හැරේ එය බෙදාහැරීමට පෙර අපගේ බෙදාහැරීම් නියෝජිතයෙකු ඔබ හා සම්බන්ධ වනු ඇත
2023-07-01,TRESemmé Sri Lanka Facebook,හෙට courier දාන්න පුලුවන්ද 🙏,2023-07-08 07:38:35,Facebook,6540147,අප සතුව 650ml ප්‍රමාණයේ Shampoo සහ Conditioner නොමැති බව කරුණාවෙන් සලකන්න.,SENT,TRESemmé Sri Lanka Facebook,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-07-08 08:45:51,2023-07-08 08:45:52,Neutral,,1.0,Randika Soyza,0 days 01:07:17.159000,හෙට courier දාන්න පුලුවන්ද 🙏,අප සතුව 650ml ප්රමාණයේ Shampoo සහ Conditioner නොමැති බව කරුණාවෙන් සලකන්න
2023-07-01,TRESemmé Sri Lanka Facebook,I want know about tresemme keratin shampoo,2023-07-30 17:13:57,Facebook,6984476,"Hi Waru, Thank you for contacting Tresemme Sri Lanka !
How can I assist you?",SENT,TRESemmé Sri Lanka Facebook,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-07-30 17:45:27,2023-07-30 17:45:28,Neutral,,1.0,Randika Soyza,0 days 00:31:31.693000,I want know about tresemme keratin shampoo,Hi Waru Thank you for contacting Tresemme Sri Lanka How can I assist you
2023-07-01,TRESemmé Sri Lanka Facebook,Is anyone available to chat,2023-07-12 16:21:18,Facebook,6622076,"We can assist you in placing your order. Can you please send us your details as given below?
Name:
Address:
District:
Contact Number :
The Items (Shopping List) With Quantities:",SENT,TRESemmé Sri Lanka Facebook,FBPAGE,Nethmi Kudahetty,Customer Care (Unilever),2023-07-12 16:22:53,2023-07-12 16:22:54,Neutral,hair care advice,1.0,Nethmi Kudahetty,0 days 00:01:36.937000,Is anyone available to chat,We can assist you in placing your order Can you please send us your details as given below Name Address District Contact Number The Items Shopping List With Quantities
2023-07-01,TRESemmé Sri Lanka Facebook,Running a cosmetic shop,2023-07-02 16:46:28,Facebook,6421072,දැනට අප සතුව ඇත්තේ Tresemme Botanique Nourish and Replenishment Shampoo 185ml සහ Tresemme Botanique Nourish and Replenishment conditioner 190ml පමණක් බව කරුණාවෙන් සලකන්න.,SENT,TRESemmé Sri Lanka Facebook,FBPAGE,Randika Soyza,Customer Care (Unilever),2023-07-02 17:03:18,2023-07-02 17:03:19,Neutral,,1.0,Randika Soyza,0 days 00:16:51.308000,Running a cosmetic shop,දැනට අප සතුව ඇත්තේ Tresemme Botanique Nourish and Replenishment Shampoo 185ml සහ Tresemme Botanique Nourish and Replenishment conditioner 190ml පමණක් බව කරුණාවෙන් සලකන්න
2023-07-01,TRESemmé Sri Lanka Facebook,Me shampoo eka available thiyed,2023-07-04 13:19:32,Facebook,6458081,"Hi Chamil, TRESemmé Sri Lanka සමඟ සම්බන්ධ වුවාට ස්තූතියි! 
TRESemmé Sri Lanka වෙතින් මෙම නිෂ්පාදනය හඳුන්වා දී නැති බව කරුණාවෙන් සලකන්න.  කෙසේ නමුත් ඔබට, අපගේ අනෙකුත් නිෂ්පාදනයන් හා එහි මිල ගණන් පිළිබඳව දැනගැනීමට අපගේ වෙබ් අඩවිය වන Ustore.lk (http://bit.ly/2IcSu0V) වෙත පිවිසෙන්න.


",SENT,TRESemmé Sri Lanka Facebook,FBPAGE,Chamini Madhushika,Customer Care (Unilever),2023-07-04 14:52:02,2023-07-04 14:52:03,Neutral,,1.0,Chamini Madhushika,0 days 01:32:31.370000,Me shampoo eka available thiyed,Hi Chamil TRESemmé Sri Lanka සමඟ සම්බන්ධ වුවාට ස්තූතියි TRESemmé Sri Lanka වෙතින් මෙම නිෂ්පාදනය හඳුන්වා දී නැති බව කරුණාවෙන් සලකන්න කෙසේ නමුත් ඔබට අපගේ අනෙකුත් නිෂ්පාදනයන් හා එහි මිල ගණන් පිළිබඳව දැනගැනීමට අපගේ වෙබ් අඩවිය වන Ustorelk httpbitly2IcSu0V වෙත පිවිසෙන්න
